model,model_revision,backend,task,example_id,keyword_strategy,clean_question,context,reference,question_word_count,condition,typo_type,location,severity,actual_severity,severity_achieved,typo_difficulty,mitigation,input_question,corruption_seed,edits,corruption_replicate,actual_char_operations,prediction,em,f1,semantic_correct,accuracy,latency_seconds,error,token_count,clean_token_count,token_increase,clean_example_score,example_drop,x,y
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56d7277c0d65d21400198401,idf,Who did the Broncos tie with the most sacks in a Super Bowl?,"Super Bowl 50 featured numerous records from individuals and teams. Denver won despite being massively outgained in total yards (315 to 194) and first downs (21 to 11). Their 194 yards and 11 first downs were both the lowest totals ever by a Super Bowl winning team. The previous record was 244 yards by the Baltimore Ravens in Super Bowl XXXV. Only seven other teams had ever gained less than 200 yards in a Super Bowl, and all of them had lost. The Broncos' seven sacks tied a Super Bowl record set by the Chicago Bears in Super Bowl XX. Kony Ealy tied a Super Bowl record with three sacks. Jordan Norwood's 61-yard punt return set a new record, surpassing the old record of 45 yards set by John Taylor in Super Bowl XXIII. Denver was just 1-of-14 on third down, while Carolina was barely better at 3-of-15. The two teams' combined third down conversion percentage of 13.8 was a Super Bowl low. Manning and Newton had quarterback passer ratings of 56.6 and 55.4, respectively, and their added total of 112 is a record lowest aggregate passer rating for a Super Bowl. Manning became the oldest quarterback ever to win a Super Bowl at age 39, and the first quarterback ever to win a Super Bowl with two different teams, while Gary Kubiak became the first head coach to win a Super Bowl with the same franchise he went to the Super Bowl with as a player.","[""Chicago Bears"", ""the Chicago Bears"", ""Bears""]",13,corrupted,keyboard,any,1,1,True,hard,none,Who did the Broncos tie eitg the most sacks in a Super Bowl?,43296605.0,"[{""edit_num"": 1, ""old"": ""with"", ""new"": ""eitg"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [0, 3], ""operation_count"": 2}]",0.0,2,The Chicago Bears,1.0,1.0,1.0,,1.3101900319998094,,16,14,2,1.0,0.0,-0.81318563,-23.363205
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56d7277c0d65d21400198401,idf,Who did the Broncos tie with the most sacks in a Super Bowl?,"Super Bowl 50 featured numerous records from individuals and teams. Denver won despite being massively outgained in total yards (315 to 194) and first downs (21 to 11). Their 194 yards and 11 first downs were both the lowest totals ever by a Super Bowl winning team. The previous record was 244 yards by the Baltimore Ravens in Super Bowl XXXV. Only seven other teams had ever gained less than 200 yards in a Super Bowl, and all of them had lost. The Broncos' seven sacks tied a Super Bowl record set by the Chicago Bears in Super Bowl XX. Kony Ealy tied a Super Bowl record with three sacks. Jordan Norwood's 61-yard punt return set a new record, surpassing the old record of 45 yards set by John Taylor in Super Bowl XXIII. Denver was just 1-of-14 on third down, while Carolina was barely better at 3-of-15. The two teams' combined third down conversion percentage of 13.8 was a Super Bowl low. Manning and Newton had quarterback passer ratings of 56.6 and 55.4, respectively, and their added total of 112 is a record lowest aggregate passer rating for a Super Bowl. Manning became the oldest quarterback ever to win a Super Bowl at age 39, and the first quarterback ever to win a Super Bowl with two different teams, while Gary Kubiak became the first head coach to win a Super Bowl with the same franchise he went to the Super Bowl with as a player.","[""Chicago Bears"", ""the Chicago Bears"", ""Bears""]",13,corrupted,keyboard,any,2,2,True,hard,none,Who did the Broncos tie eitg the most sacks in a Super Bpwp?,43296605.0,"[{""edit_num"": 1, ""old"": ""with"", ""new"": ""eitg"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [0, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""Bowl"", ""new"": ""Bpwp"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 12, ""char_indices"": [1, 3], ""operation_count"": 2}]",0.0,4,The Chicago Bears,1.0,1.0,1.0,,1.254378645999168,,18,14,4,1.0,0.0,4.635531,-22.60519
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56d7277c0d65d21400198401,idf,Who did the Broncos tie with the most sacks in a Super Bowl?,"Super Bowl 50 featured numerous records from individuals and teams. Denver won despite being massively outgained in total yards (315 to 194) and first downs (21 to 11). Their 194 yards and 11 first downs were both the lowest totals ever by a Super Bowl winning team. The previous record was 244 yards by the Baltimore Ravens in Super Bowl XXXV. Only seven other teams had ever gained less than 200 yards in a Super Bowl, and all of them had lost. The Broncos' seven sacks tied a Super Bowl record set by the Chicago Bears in Super Bowl XX. Kony Ealy tied a Super Bowl record with three sacks. Jordan Norwood's 61-yard punt return set a new record, surpassing the old record of 45 yards set by John Taylor in Super Bowl XXIII. Denver was just 1-of-14 on third down, while Carolina was barely better at 3-of-15. The two teams' combined third down conversion percentage of 13.8 was a Super Bowl low. Manning and Newton had quarterback passer ratings of 56.6 and 55.4, respectively, and their added total of 112 is a record lowest aggregate passer rating for a Super Bowl. Manning became the oldest quarterback ever to win a Super Bowl at age 39, and the first quarterback ever to win a Super Bowl with two different teams, while Gary Kubiak became the first head coach to win a Super Bowl with the same franchise he went to the Super Bowl with as a player.","[""Chicago Bears"", ""the Chicago Bears"", ""Bears""]",13,corrupted,keyboard,any,3,3,True,hard,none,Who did the Brojfos tie eitg the most sacks in a Super Bpwp?,43296605.0,"[{""edit_num"": 1, ""old"": ""with"", ""new"": ""eitg"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [0, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""Bowl"", ""new"": ""Bpwp"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 12, ""char_indices"": [1, 3], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""Broncos"", ""new"": ""Brojfos"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [3, 4], ""operation_count"": 2}]",0.0,6,The Chicago Bears,1.0,1.0,1.0,,1.2699319170005765,,20,14,6,1.0,0.0,13.372699,-18.218847
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56d98f0ddc89441400fdb559,idf,How many times prios has the Sun Life Stadium had Super Bowls?,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.","[""10."", ""10"", ""10 times""]",12,clean,none,none,0,0,True,none,none,How many times prios has the Sun Life Stadium had Super Bowls?,,[],,0,10,1.0,1.0,1.0,,0.6171207039988076,,15,15,0,1.0,0.0,0.5080226,-17.00714
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56d98f0ddc89441400fdb559,idf,How many times prios has the Sun Life Stadium had Super Bowls?,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.","[""10."", ""10"", ""10 times""]",12,corrupted,keyboard,any,1,1,True,hard,none,How many times prios has the Sun Life Staxuum had Super Bowls?,42506052.0,"[{""edit_num"": 1, ""old"": ""Stadium"", ""new"": ""Staxuum"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [3, 4], ""operation_count"": 2}]",0.0,2,The South Florida/Miami area has previously hosted the event 10 times,0.0,0.3636363636363636,1.0,,1.1528681990002951,,17,15,2,1.0,0.6363636363636365,5.781591,-15.975221
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56d98f0ddc89441400fdb559,idf,How many times prios has the Sun Life Stadium had Super Bowls?,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.","[""10."", ""10"", ""10 times""]",12,corrupted,keyboard,any,2,2,True,hard,none,How nanh times prios has the Sun Life Staxuum had Super Bowls?,42506052.0,"[{""edit_num"": 1, ""old"": ""Stadium"", ""new"": ""Staxuum"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [3, 4], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""many"", ""new"": ""nanh"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [0, 3], ""operation_count"": 2}]",0.0,4,The South Florida/Miami area has previously hosted the event 10 times,0.0,0.3636363636363636,1.0,,1.1485111789988878,,18,15,3,1.0,0.6363636363636365,13.383179,-12.851601
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56d98f0ddc89441400fdb559,idf,How many times prios has the Sun Life Stadium had Super Bowls?,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.","[""10."", ""10"", ""10 times""]",12,corrupted,keyboard,any,3,3,True,hard,none,How nanh times prios has the Sun Pkfe Staxuum had Super Bowls?,42506052.0,"[{""edit_num"": 1, ""old"": ""Stadium"", ""new"": ""Staxuum"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [3, 4], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""many"", ""new"": ""nanh"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [0, 3], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""Life"", ""new"": ""Pkfe"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 7, ""char_indices"": [0, 1], ""operation_count"": 2}]",0.0,6,10,1.0,1.0,1.0,,0.6882093359999999,,20,15,5,1.0,0.0,18.438307,-11.754658
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56e20a3ae3433e140042324d,idf,What is the paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-complete problems?,"In 1967, Manuel Blum developed an axiomatic complexity theory based on his axioms and proved an important result, the so-called, speed-up theorem. The field really began to flourish in 1971 when the US researcher Stephen Cook and, working independently, Leonid Levin in the USSR, proved that there exist practically relevant problems that are NP-complete. In 1972, Richard Karp took this idea a leap forward with his landmark paper, ""Reducibility Among Combinatorial Problems"", in which he showed that 21 diverse combinatorial and graph theoretical problems, each infamous for its computational intractability, are NP-complete.","[""\""Reducibility Among Combinatorial Problems\"""", ""Reducibility Among Combinatorial Problems"", ""\""Reducibility Among Combinatorial Problems\""""]",23,clean,none,none,0,0,True,none,none,What is the paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-complete problems?,,[],,0,"""Reducibility Among Combinatorial Problems""",1.0,1.0,1.0,,0.892542155999763,,31,31,0,1.0,0.0,-13.299758,2.2825282
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56e20a3ae3433e140042324d,idf,What is the paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-complete problems?,"In 1967, Manuel Blum developed an axiomatic complexity theory based on his axioms and proved an important result, the so-called, speed-up theorem. The field really began to flourish in 1971 when the US researcher Stephen Cook and, working independently, Leonid Levin in the USSR, proved that there exist practically relevant problems that are NP-complete. In 1972, Richard Karp took this idea a leap forward with his landmark paper, ""Reducibility Among Combinatorial Problems"", in which he showed that 21 diverse combinatorial and graph theoretical problems, each infamous for its computational intractability, are NP-complete.","[""\""Reducibility Among Combinatorial Problems\"""", ""Reducibility Among Combinatorial Problems"", ""\""Reducibility Among Combinatorial Problems\""""]",23,corrupted,keyboard,any,1,1,True,hard,none,What is the paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-comllste problems?,42105772.0,"[{""edit_num"": 1, ""old"": ""complete"", ""new"": ""comllste"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 21, ""char_indices"": [3, 5], ""operation_count"": 2}]",0.0,2,"""Reducibility Among Combinatorial Problems""",1.0,1.0,1.0,,0.9838025110002492,,33,31,2,1.0,0.0,-9.548015,2.199028
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,56e20a3ae3433e140042324d,idf,What is the paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-complete problems?,"In 1967, Manuel Blum developed an axiomatic complexity theory based on his axioms and proved an important result, the so-called, speed-up theorem. The field really began to flourish in 1971 when the US researcher Stephen Cook and, working independently, Leonid Levin in the USSR, proved that there exist practically relevant problems that are NP-complete. In 1972, Richard Karp took this idea a leap forward with his landmark paper, ""Reducibility Among Combinatorial Problems"", in which he showed that 21 diverse combinatorial and graph theoretical problems, each infamous for its computational intractability, are NP-complete.","[""\""Reducibility Among Combinatorial Problems\"""", ""Reducibility Among Combinatorial Problems"", ""\""Reducibility Among Combinatorial Problems\""""]",23,corrupted,keyboard,any,2,2,True,hard,none,What is the paper written by Richard Jadp in 1972 that ushered in a new era of understanding between intractability and NP-comllste problems?,42105772.0,"[{""edit_num"": 1, ""old"": ""complete"", ""new"": ""comllste"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 21, ""char_indices"": [3, 5], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""Karp"", ""new"": ""Jadp"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 7, ""char_indices"": [0, 2], ""operation_count"": 2}]",0.0,4,"""Reducibility Among Combinatorial Problems""",1.0,1.0,1.0,,0.9797421690000192,,33,31,2,1.0,0.0,-6.7645006,2.3960335
