model,model_revision,backend,task,example_id,keyword_strategy,clean_question,context,reference,question_word_count,condition,typo_type,location,severity,actual_severity,severity_achieved,typo_difficulty,mitigation,input_question,corruption_seed,edits,corruption_replicate,actual_char_operations,prediction,em,f1,semantic_correct,accuracy,latency_seconds,error,token_count,clean_token_count,token_increase,clean_example_score,example_drop,x,y
Qwen/Qwen3-4B,,hf,squad,56d7277c0d65d21400198401,idf,Who did the Broncos tie with the most sacks in a Super Bowl?,"Super Bowl 50 featured numerous records from individuals and teams. Denver won despite being massively outgained in total yards (315 to 194) and first downs (21 to 11). Their 194 yards and 11 first downs were both the lowest totals ever by a Super Bowl winning team. The previous record was 244 yards by the Baltimore Ravens in Super Bowl XXXV. Only seven other teams had ever gained less than 200 yards in a Super Bowl, and all of them had lost. The Broncos' seven sacks tied a Super Bowl record set by the Chicago Bears in Super Bowl XX. Kony Ealy tied a Super Bowl record with three sacks. Jordan Norwood's 61-yard punt return set a new record, surpassing the old record of 45 yards set by John Taylor in Super Bowl XXIII. Denver was just 1-of-14 on third down, while Carolina was barely better at 3-of-15. The two teams' combined third down conversion percentage of 13.8 was a Super Bowl low. Manning and Newton had quarterback passer ratings of 56.6 and 55.4, respectively, and their added total of 112 is a record lowest aggregate passer rating for a Super Bowl. Manning became the oldest quarterback ever to win a Super Bowl at age 39, and the first quarterback ever to win a Super Bowl with two different teams, while Gary Kubiak became the first head coach to win a Super Bowl with the same franchise he went to the Super Bowl with as a player.","[""Chicago Bears"", ""the Chicago Bears"", ""Bears""]",13,corrupted,keyboard,any,1,1,True,hard,none,Who did the Broncos tie eitg the most sacks in a Super Bowl?,43296605.0,"[{""edit_num"": 1, ""old"": ""with"", ""new"": ""eitg"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [0, 3], ""operation_count"": 2}]",0.0,2,Chicago Bears,1.0,1.0,1.0,,1.631609916999878,,16,14,2,1.0,0.0,24.003208,24.720366
Qwen/Qwen3-4B,,hf,squad,56d7277c0d65d21400198401,idf,Who did the Broncos tie with the most sacks in a Super Bowl?,"Super Bowl 50 featured numerous records from individuals and teams. Denver won despite being massively outgained in total yards (315 to 194) and first downs (21 to 11). Their 194 yards and 11 first downs were both the lowest totals ever by a Super Bowl winning team. The previous record was 244 yards by the Baltimore Ravens in Super Bowl XXXV. Only seven other teams had ever gained less than 200 yards in a Super Bowl, and all of them had lost. The Broncos' seven sacks tied a Super Bowl record set by the Chicago Bears in Super Bowl XX. Kony Ealy tied a Super Bowl record with three sacks. Jordan Norwood's 61-yard punt return set a new record, surpassing the old record of 45 yards set by John Taylor in Super Bowl XXIII. Denver was just 1-of-14 on third down, while Carolina was barely better at 3-of-15. The two teams' combined third down conversion percentage of 13.8 was a Super Bowl low. Manning and Newton had quarterback passer ratings of 56.6 and 55.4, respectively, and their added total of 112 is a record lowest aggregate passer rating for a Super Bowl. Manning became the oldest quarterback ever to win a Super Bowl at age 39, and the first quarterback ever to win a Super Bowl with two different teams, while Gary Kubiak became the first head coach to win a Super Bowl with the same franchise he went to the Super Bowl with as a player.","[""Chicago Bears"", ""the Chicago Bears"", ""Bears""]",13,corrupted,keyboard,any,2,2,True,hard,none,Who did the Broncos tie eitg the most sacks in a Super Bpwp?,43296605.0,"[{""edit_num"": 1, ""old"": ""with"", ""new"": ""eitg"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [0, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""Bowl"", ""new"": ""Bpwp"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 12, ""char_indices"": [1, 3], ""operation_count"": 2}]",0.0,4,Chicago Bears,1.0,1.0,1.0,,1.602861617000599,,18,14,4,1.0,0.0,16.657272,26.511993
Qwen/Qwen3-4B,,hf,squad,56d7277c0d65d21400198401,idf,Who did the Broncos tie with the most sacks in a Super Bowl?,"Super Bowl 50 featured numerous records from individuals and teams. Denver won despite being massively outgained in total yards (315 to 194) and first downs (21 to 11). Their 194 yards and 11 first downs were both the lowest totals ever by a Super Bowl winning team. The previous record was 244 yards by the Baltimore Ravens in Super Bowl XXXV. Only seven other teams had ever gained less than 200 yards in a Super Bowl, and all of them had lost. The Broncos' seven sacks tied a Super Bowl record set by the Chicago Bears in Super Bowl XX. Kony Ealy tied a Super Bowl record with three sacks. Jordan Norwood's 61-yard punt return set a new record, surpassing the old record of 45 yards set by John Taylor in Super Bowl XXIII. Denver was just 1-of-14 on third down, while Carolina was barely better at 3-of-15. The two teams' combined third down conversion percentage of 13.8 was a Super Bowl low. Manning and Newton had quarterback passer ratings of 56.6 and 55.4, respectively, and their added total of 112 is a record lowest aggregate passer rating for a Super Bowl. Manning became the oldest quarterback ever to win a Super Bowl at age 39, and the first quarterback ever to win a Super Bowl with two different teams, while Gary Kubiak became the first head coach to win a Super Bowl with the same franchise he went to the Super Bowl with as a player.","[""Chicago Bears"", ""the Chicago Bears"", ""Bears""]",13,corrupted,keyboard,any,3,3,True,hard,none,Who did the Brojfos tie eitg the most sacks in a Super Bpwp?,43296605.0,"[{""edit_num"": 1, ""old"": ""with"", ""new"": ""eitg"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [0, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""Bowl"", ""new"": ""Bpwp"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 12, ""char_indices"": [1, 3], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""Broncos"", ""new"": ""Brojfos"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [3, 4], ""operation_count"": 2}]",0.0,6,Kony Ealy,0.0,0.0,0.0,,1.7086086520002937,,20,14,6,1.0,1.0,0.036320306,29.362013
Qwen/Qwen3-4B,,hf,squad,56d98f0ddc89441400fdb559,idf,How many times prios has the Sun Life Stadium had Super Bowls?,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.","[""10."", ""10"", ""10 times""]",12,clean,none,none,0,0,True,none,none,How many times prios has the Sun Life Stadium had Super Bowls?,,[],,0,0,0.0,0.0,0.0,,0.863298821999706,,15,15,0,0.0,0.0,22.005674,21.48673
Qwen/Qwen3-4B,,hf,squad,56d98f0ddc89441400fdb559,idf,How many times prios has the Sun Life Stadium had Super Bowls?,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.","[""10."", ""10"", ""10 times""]",12,corrupted,keyboard,any,1,1,True,hard,none,How many times prios has the Sun Life Staxuum had Super Bowls?,42506052.0,"[{""edit_num"": 1, ""old"": ""Stadium"", ""new"": ""Staxuum"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [3, 4], ""operation_count"": 2}]",0.0,2,10,1.0,1.0,1.0,,0.9732851450007728,,17,15,2,0.0,-1.0,11.065009,25.435371
Qwen/Qwen3-4B,,hf,squad,56d98f0ddc89441400fdb559,idf,How many times prios has the Sun Life Stadium had Super Bowls?,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.","[""10."", ""10"", ""10 times""]",12,corrupted,keyboard,any,2,2,True,hard,none,How nanh times prios has the Sun Life Staxuum had Super Bowls?,42506052.0,"[{""edit_num"": 1, ""old"": ""Stadium"", ""new"": ""Staxuum"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [3, 4], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""many"", ""new"": ""nanh"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [0, 3], ""operation_count"": 2}]",0.0,4,10 times.,1.0,1.0,1.0,,1.0649213810002038,,18,15,3,0.0,-1.0,-0.82161814,24.474627
Qwen/Qwen3-4B,,hf,squad,56d98f0ddc89441400fdb559,idf,How many times prios has the Sun Life Stadium had Super Bowls?,"The league announced on October 16, 2012, that the two finalists were Sun Life Stadium and Levi's Stadium. The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010. The San Francisco Bay Area last hosted in 1985 (Super Bowl XIX), held at Stanford Stadium in Stanford, California, won by the home team 49ers. The Miami bid depended on whether the stadium underwent renovations. However, on May 3, 2013, the Florida legislature refused to approve the funding plan to pay for the renovations, dealing a significant blow to Miami's chances.","[""10."", ""10"", ""10 times""]",12,corrupted,keyboard,any,3,3,True,hard,none,How nanh times prios has the Sun Pkfe Staxuum had Super Bowls?,42506052.0,"[{""edit_num"": 1, ""old"": ""Stadium"", ""new"": ""Staxuum"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [3, 4], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""many"", ""new"": ""nanh"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [0, 3], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""Life"", ""new"": ""Pkfe"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 7, ""char_indices"": [0, 1], ""operation_count"": 2}]",0.0,6,10 times,1.0,1.0,1.0,,1.018054755000776,,20,15,5,0.0,-1.0,-10.012432,26.780252
Qwen/Qwen3-4B,,hf,squad,56e20a3ae3433e140042324d,idf,What is the paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-complete problems?,"In 1967, Manuel Blum developed an axiomatic complexity theory based on his axioms and proved an important result, the so-called, speed-up theorem. The field really began to flourish in 1971 when the US researcher Stephen Cook and, working independently, Leonid Levin in the USSR, proved that there exist practically relevant problems that are NP-complete. In 1972, Richard Karp took this idea a leap forward with his landmark paper, ""Reducibility Among Combinatorial Problems"", in which he showed that 21 diverse combinatorial and graph theoretical problems, each infamous for its computational intractability, are NP-complete.","[""\""Reducibility Among Combinatorial Problems\"""", ""Reducibility Among Combinatorial Problems"", ""\""Reducibility Among Combinatorial Problems\""""]",23,clean,none,none,0,0,True,none,none,What is the paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-complete problems?,,[],,0,Reducibility Among Combinatorial Problems,1.0,1.0,1.0,,1.1190893250004592,,33,33,0,1.0,0.0,14.949816,-21.493713
Qwen/Qwen3-4B,,hf,squad,56e20a3ae3433e140042324d,idf,What is the paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-complete problems?,"In 1967, Manuel Blum developed an axiomatic complexity theory based on his axioms and proved an important result, the so-called, speed-up theorem. The field really began to flourish in 1971 when the US researcher Stephen Cook and, working independently, Leonid Levin in the USSR, proved that there exist practically relevant problems that are NP-complete. In 1972, Richard Karp took this idea a leap forward with his landmark paper, ""Reducibility Among Combinatorial Problems"", in which he showed that 21 diverse combinatorial and graph theoretical problems, each infamous for its computational intractability, are NP-complete.","[""\""Reducibility Among Combinatorial Problems\"""", ""Reducibility Among Combinatorial Problems"", ""\""Reducibility Among Combinatorial Problems\""""]",23,corrupted,keyboard,any,1,1,True,hard,none,What is the paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-comllste problems?,42105772.0,"[{""edit_num"": 1, ""old"": ""complete"", ""new"": ""comllste"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 21, ""char_indices"": [3, 5], ""operation_count"": 2}]",0.0,2,Reducibility Among Combinatorial Problems,1.0,1.0,1.0,,1.231616430000031,,35,33,2,1.0,0.0,10.109439,-17.535988
Qwen/Qwen3-4B,,hf,squad,56e20a3ae3433e140042324d,idf,What is the paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-complete problems?,"In 1967, Manuel Blum developed an axiomatic complexity theory based on his axioms and proved an important result, the so-called, speed-up theorem. The field really began to flourish in 1971 when the US researcher Stephen Cook and, working independently, Leonid Levin in the USSR, proved that there exist practically relevant problems that are NP-complete. In 1972, Richard Karp took this idea a leap forward with his landmark paper, ""Reducibility Among Combinatorial Problems"", in which he showed that 21 diverse combinatorial and graph theoretical problems, each infamous for its computational intractability, are NP-complete.","[""\""Reducibility Among Combinatorial Problems\"""", ""Reducibility Among Combinatorial Problems"", ""\""Reducibility Among Combinatorial Problems\""""]",23,corrupted,keyboard,any,2,2,True,hard,none,What is the paper written by Richard Jadp in 1972 that ushered in a new era of understanding between intractability and NP-comllste problems?,42105772.0,"[{""edit_num"": 1, ""old"": ""complete"", ""new"": ""comllste"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 21, ""char_indices"": [3, 5], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""Karp"", ""new"": ""Jadp"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 7, ""char_indices"": [0, 2], ""operation_count"": 2}]",0.0,4,Reducibility Among Combinatorial Problems,1.0,1.0,1.0,,1.246210160999908,,35,33,2,1.0,0.0,5.072655,-14.218996
Qwen/Qwen3-4B,,hf,squad,56e20a3ae3433e140042324d,idf,What is the paper written by Richard Karp in 1972 that ushered in a new era of understanding between intractability and NP-complete problems?,"In 1967, Manuel Blum developed an axiomatic complexity theory based on his axioms and proved an important result, the so-called, speed-up theorem. The field really began to flourish in 1971 when the US researcher Stephen Cook and, working independently, Leonid Levin in the USSR, proved that there exist practically relevant problems that are NP-complete. In 1972, Richard Karp took this idea a leap forward with his landmark paper, ""Reducibility Among Combinatorial Problems"", in which he showed that 21 diverse combinatorial and graph theoretical problems, each infamous for its computational intractability, are NP-complete.","[""\""Reducibility Among Combinatorial Problems\"""", ""Reducibility Among Combinatorial Problems"", ""\""Reducibility Among Combinatorial Problems\""""]",23,corrupted,keyboard,any,3,3,True,hard,none,What is the paper written by Richard Jadp in 1972 that ushered in a new era of understsmding between intractability and NP-comllste problems?,42105772.0,"[{""edit_num"": 1, ""old"": ""complete"", ""new"": ""comllste"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 21, ""char_indices"": [3, 5], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""Karp"", ""new"": ""Jadp"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 7, ""char_indices"": [0, 2], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""understanding"", ""new"": ""understsmding"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 16, ""char_indices"": [7, 8], ""operation_count"": 2}]",0.0,6,Reducibility Among Combinatorial Problems,1.0,1.0,1.0,,1.2286532230000375,,38,33,5,1.0,0.0,-0.5160211,-10.915053
